[-0.12040236426825668, -0.15805302553829892, -0.4156984882700334, -0.2369281992833544, 0.18531561641667704, -0.24817308785271386, -0.1025400202920117, 986.6666666666666]
[-0.03569372043118901, -0.004004292627146078, -0.48556060046221183, -0.01596833455064528, 0.2946098069453189, -0.11739219756554764, -0.29553169693774695, 1113.3333333333333]
[-0.03569372043118901, -0.004004292627146078, -0.4776552059225727, -0.01596833455064528, -0.6547719640055516, -0.11739219756554764, -0.29553169693774695, 1200.0]
[-0.33245795870957673, -0.24955412648469666, -2.85540614505311, 0.2295823352871874, 0.3442127905754798, -3.2448341854776936, 0.17050882093422337, 1493.3333333333333]
[-0.09725648044439307, -0.24955412648469666, -2.85540614505311, 0.2295823352871874, 0.3442127905754798, -2.7201811925785346, 0.1765940826035856, 1403.3333333333333]
[2.7724482996067525, -0.14952412286850708, -0.41024690233168354, -0.23054155195129789, -0.8032858191517454, -0.24817308785271386, -0.08252572914688674, 1690.0]
[-0.33857512567821607, -0.1355476398238391, -2.85540614505311, 0.19379392128360487, -2.6489146319605203, -2.7201811925785346, 0.22237946339238746, 1596.6666666666667]
[-0.09725648044439307, -0.12677920955592137, -2.5504426879552256, 0.5159724256005139, 0.3442127905754798, -1.4220168457095324, 0.17914634939640756, 1940.0]
[-0.33089763065374356, -0.19255088315426788, -2.85540614505311, 0.18457260691976193, -2.6489146319605203, -2.7201811925785346, 0.22237946339238746, 2090.0]
[-0.33857512567821607, -0.1355476398238391, -2.85540614505311, 1.0353889057415582, -2.6405337737170753, -2.7201811925785346, 1.1007515360635667, 2896.6666666666665]
[-0.33857512567821607, -0.1355476398238391, -2.85540614505311, 0.6145914135125815, -2.6405337737170753, -2.7201811925785346, 1.1007515360635667, 3333.3333333333335]
[-0.33857512567821607, -0.1355476398238391, -2.85540614505311, 1.0353889057415582, -2.649252354678347, -2.7201811925785346, 1.0920700863594939, 3560.0]
